kepid,radius,mass,cdpp6,koi_count
8381324,0.5329999999999999,0.55,69.715,0
8381329,0.546,0.55,3599.788,0
8381383,0.485,0.49,75.932,0
8415661,0.541,0.55,270.832,0
8429330,0.519,0.53,268.172,0
8447096,0.53,0.56,249.521,0
8463121,0.479,0.49,114.15700000000001,0
8373723,0.272,0.26,248.47799999999998,0
8397325,0.336,0.34,282.10400000000004,0
8421018,0.42,0.45,608.996,0
8421129,0.3,0.29,127.79799999999999,0
8377714,0.5479999999999999,0.57,106.96799999999999,0
8377909,0.25,0.25,144.026,0
8415867,0.5329999999999999,0.54,70.86399999999999,0
8442604,0.501,0.51,48.47,0
8451868,0.11599999999999999,0.09,450.535,0
8451881,0.11599999999999999,0.09,525.212,0
8382212,0.373,0.39,232.446,0
8416220,0.2,0.18,1121.048,0
8429717,0.40299999999999997,0.43,306.045,0
8443074,0.52,0.55,742.4580000000001,0
8452125,0.5429999999999999,0.56,240.595,0
8452193,0.556,0.56,314.733,0
8459697,0.45399999999999996,0.46,254.89,0
8474262,0.48,0.49,130.006,0
8474323,0.37200000000000005,0.39,647.0419999999999,0
8382508,0.55,0.56,160.46,0
8398221,0.547,0.55,432.777,0
8411748,0.547,0.56,359.153,0
8416395,0.39,0.42,238.378,0
8426468,0.503,0.52,230.475,0
8426659,0.44,0.46,306.325,0
8474661,0.494,0.5,145.923,0
8393582,0.325,0.34,117.625,0
8408875,0.135,0.11,181.257,0
8416446,0.461,0.47,248.146,0
8423344,0.526,0.54,222.638,0
8460153,0.537,0.56,343.306,0
8378913,0.537,0.56,180.41299999999998,0
8393988,0.23,0.21,332.814,0
8416796,0.48,0.51,165.362,0
8423373,0.332,0.33,129.046,0
8474897,0.41,0.43,291.95599999999996,0
8386382,0.5429999999999999,0.56,183.90400000000002,0
8414029,0.527,0.55,181.41400000000002,0
8417053,0.36,0.39,257.998,0
8423600,0.54,0.56,263.72900000000004,0
8435582,0.51,0.54,224.896,0
8444017,0.35,0.36,221.067,0
8444286,0.523,0.54,203.85299999999998,0
8454353,0.37,0.39,621.84,0
8475062,0.551,0.57,179.94400000000002,0
8409260,0.54,0.56,171.917,0
8414123,0.48,0.49,282.586,0
8414216,0.506,0.51,63.946000000000005,0
8414250,0.115,0.1,818.568,0
8454832,0.473,0.48,303.994,0
8455095,0.525,0.55,171.544,0
8375488,0.382,0.4,209.252,0
8379592,0.424,0.44,247.609,0
8387621,0.14,0.11,24914.553,0
8409502,0.303,0.3,787.43,0
8409571,0.523,0.54,430.01800000000003,0
8455430,0.27,0.27,318.801,0
8475411,0.46799999999999997,0.48,512.151,0
8387903,0.39,0.41,206.863,0
8428104,0.5329999999999999,0.54,150.672,0
8388857,0.38,0.4,213.729,0
8409924,0.18,0.16,629.561,0
8418131,0.6409999999999999,0.64,461.44199999999995,0
8428178,0.569,0.57,352.082,0
8428283,0.428,0.45,842.273,0
8461241,0.564,0.57,290.52,0
8461279,0.585,0.59,191.657,0
8475756,0.461,0.47,344.24699999999996,0
8380342,0.5479999999999999,0.57,139.30200000000002,0
8388971,0.445,0.46,277.036,0
8418317,0.41,0.43,221.915,0
8424687,0.494,0.51,243.60299999999998,0
8428347,0.28,0.28,275.024,0
8461492,0.42200000000000004,0.44,352.461,0
8410234,0.33399999999999996,0.34,864.977,0
8415004,0.514,0.52,714.948,0
8456954,0.573,0.58,264.379,0
8476114,0.41,0.43,218.442,0
8415119,0.445,0.47,204.606,0
8425062,0.46,0.47,134.44799999999998,0
8495528,0.43,0.45,330.329,0
8525939,0.48,0.49,377.98,0
8546136,0.41,0.43,128.454,0
8563995,0.27,0.27,491.273,0
8495823,0.56,0.57,186.297,0
8509442,0.55,0.57,257.01599999999996,1.0
8546464,0.537,0.55,271.964,0
8564198,0.11599999999999999,0.09,218.268,0
8519743,0.537,0.56,257.996,0
8526622,0.156,0.13,2217.146,0
8556261,0.45,0.46,202.199,0
8564323,0.45,0.46,66.657,0
8570904,0.175,0.15,1019.655,0
8505930,0.42,0.44,195.146,0
8506031,0.11599999999999999,0.09,161.515,0
8546714,0.309,0.3,352.19199999999995,0
8552941,0.293,0.28,449.56199999999995,0
8488938,0.187,0.17,308.657,0
8496410,0.263,0.26,367.05800000000005,0
8479326,0.51,0.54,113.429,0
8489251,0.53,0.54,242.748,0
8489264,0.256,0.24,291.837,0
8493421,0.11599999999999999,0.09,1553.129,0
8506486,0.39,0.41,165.78799999999998,0
8510500,0.475,0.49,125.819,0
8520954,0.589,0.59,153.773,0
8547140,0.49,0.51,164.27700000000002,1.0
8553152,0.32,0.34,355.316,0
8560092,0.26,0.24,161.929,0
8482515,0.499,0.52,461.534,0
8544002,0.254,0.25,361.82099999999997,0
8547278,0.56,0.57,156.279,0
8565204,0.318,0.32,313.008,0
8521933,0.537,0.56,226.613,0
8539041,0.39,0.41,367.01300000000003,0
8544280,0.293,0.28,270.223,0
8507576,0.45399999999999996,0.47,162.19899999999998,0
8557567,0.11599999999999999,0.09,773.7130000000001,0
8560657,0.528,0.55,274.725,0
8560763,0.305,0.32,344.38800000000003,0
8572066,0.55,0.56,285.143,0
8482923,0.602,0.61,714.2189999999999,0
8544723,0.46,0.49,194.429,0
8554218,0.547,0.56,294.645,0
8499971,0.53,0.54,111.96799999999999,0
8507979,0.556,0.56,548.389,0
8539673,0.33,0.35,263.256,0
8544884,0.375,0.4,212.84900000000002,0
8547947,0.47200000000000003,0.48,227.93200000000002,0
8548052,0.244,0.22,445.963,0
8561063,0.17,0.13,143.028,3.0
8561100,0.479,0.49,116.036,0
8565914,0.25,0.25,501.149,0
8494510,0.373,0.39,558.161,0
8500111,0.473,0.48,199.764,0
8516922,0.49200000000000005,0.5,182.863,0
8545145,0.5329999999999999,0.54,227.456,0
8480439,0.57,0.6,225.956,0
8483557,0.39,0.41,129.53799999999998,0
8491142,0.5489999999999999,0.55,115.37100000000001,0
8500364,0.26,0.24,291.783,0
8524452,0.47,0.48,343.35,0
8548410,0.45,0.46,200.24599999999998,0
8573021,0.457,0.47,129.22899999999998,0
8487329,0.5379999999999999,0.57,351.436,0
8495043,0.55,0.56,225.48,0
8500755,0.537,0.56,140.94799999999998,0
8524882,0.49,0.5,211.87400000000002,0
8558589,0.525,0.55,100.01,0
8487484,0.5760000000000001,0.58,1973.017,0
8495131,0.516,0.54,264.066,0
8561706,0.451,0.47,452.25,0
8573327,0.172,0.15,788.36,0
8487692,0.39,0.41,116.26899999999999,0
8525400,0.327,0.33,341.856,0
8552180,0.565,0.57,242.797,0
8589002,0.596,0.59,151.9,0
8604803,0.24,0.22,427.63,0
8604892,0.182,0.16,395.14300000000003,0
8609873,0.539,0.55,54.851000000000006,0
8656421,0.594,0.6,238.757,0
8674230,0.46,0.47,121.406,0
8678005,0.49,0.52,533.205,0
8644565,0.537,0.56,409.19300000000004,0
8605188,0.54,0.54,266.785,0
8674658,0.56,0.58,333.648,0
8674719,0.175,0.15,516.977,0
8583756,0.466,0.48,329.082,0
8610368,0.5379999999999999,0.56,267.195,0
8652639,0.557,0.58,204.452,0
8669203,0.155,0.13,494.86199999999997,0
8678480,0.43700000000000006,0.45,291.77299999999997,0
8574569,0.385,0.4,234.845,0
8621656,0.4,0.42,269.98900000000003,0
8607535,0.293,0.28,64.918,0
8621836,0.52,0.53,190.447,0
8584844,0.419,0.43,252.108,0
8607728,0.198,0.18,81.79899999999999,0
8647238,0.563,0.57,306.91700000000003,0
8672162,0.223,0.21,485.676,0
8611277,0.43,0.45,258.379,0
8647852,0.55,0.58,286.192,0
8672278,0.53,0.56,286.026,0
8681527,0.59,0.6,1019.163,0
8638911,0.332,0.33,229.43900000000002,0
8676171,0.526,0.54,267.927,0
8611599,0.11599999999999999,0.09,3996.548,0
8619216,0.442,0.46,213.845,0
8655334,0.256,0.24,224.187,0
8676604,0.523,0.54,235.19,0
8611876,0.24,0.22,662.263,0
8631743,0.11599999999999999,0.09,1398.964,0
8631751,0.4,0.42,207.229,1.0
8648934,0.537,0.56,266.60900000000004,0
8682045,0.38,0.4,418.664,0
8609288,0.36,0.37,374.77,0
8612060,0.39,0.41,459.211,0
8655619,0.321,0.32,210.593,0
8673358,0.27,0.26,743.753,0
8682243,0.541,0.55,243.363,0
8604363,0.552,0.57,199.549,0
8623753,0.3,0.31,253.56099999999998,0
8635854,0.11599999999999999,0.09,1165.675,0
8581480,0.27399999999999997,0.26,279.318,0
8609534,0.535,0.55,107.594,0
8655810,0.563,0.57,165.60299999999998,0
8673562,0.6,0.6,734.034,0
8588590,0.56,0.58,379.702,0
8588806,0.557,0.58,338.04699999999997,0
8651445,0.569,0.57,309.129,0
8693168,0.5479999999999999,0.57,534.559,0
8708957,0.45399999999999996,0.47,248.405,0
8687524,0.55,0.56,207.512,0
8719129,0.42,0.44,274.748,0
8774246,0.324,0.32,191.875,0
8798673,0.547,0.56,417.23800000000006,0
8803974,0.594,0.6,105.98200000000001,0
8804018,0.513,0.52,139.545,0
8804102,0.502,0.5,76.998,0
8683640,0.43700000000000006,0.46,204.99,0
8687664,0.55,0.55,326.791,0
8701179,0.537,0.56,239.951,0
8709982,0.17,0.16,694.1089999999999,0
8761464,0.485,0.49,235.00900000000001,0
8761563,0.5539999999999999,0.58,253.46,0
8804147,0.536,0.56,120.505,0
8738091,0.524,0.55,346.325,0
8776565,0.33399999999999996,0.34,441.13,0
8804334,0.11599999999999999,0.09,771.8389999999999,0
8749608,0.527,0.55,188.896,0
8749769,0.35,0.36,241.30900000000003,0
8766172,0.28800000000000003,0.28,257.28700000000003,0
8776824,0.39,0.41,331.34,0
8777235,0.536,0.56,278.246,0
8801244,0.512,0.52,91.83200000000001,0
8694451,0.557,0.58,239.455,0
8712146,0.17,0.16,267.137,0
8712404,0.4,0.43,1688.497,0
8746355,0.537,0.56,124.141,0
8777579,0.43200000000000005,0.46,538.462,0
8702229,0.518,0.54,152.474,0
8712608,0.36,0.37,248.127,0
8733659,0.54,0.55,188.90099999999998,0
8753991,0.49,0.49,236.517,0
8754034,0.5,0.53,255.65,0
8759399,0.424,0.44,195.58,0
8685007,0.35,0.37,118.68,0
8712875,0.537,0.56,224.358,0
8733834,0.5,0.51,138.65200000000002,0
8733898,0.461,0.47,351.595,3.0
8780122,0.523,0.54,257.656,0
8801919,0.45899999999999996,0.48,155.921,0
8695262,0.5720000000000001,0.57,152.951,0
8714580,0.382,0.4,259.935,0
8735884,0.2,0.18,195.41400000000002,0
8738977,0.306,0.31,2561.91,0
8741649,0.3,0.29,182.11599999999999,0
8780274,0.3,0.3,198.187,0
8739070,0.52,0.53,266.99,0
8703536,0.17800000000000002,0.15,498.029,0
8739258,0.537,0.56,239.428,0
8747795,0.293,0.28,231.671,0
8767706,0.16399999999999998,0.14,2711.2690000000002,0
8781683,0.303,0.3,349.685,0
8736693,0.562,0.57,168.535,0
8739426,0.41,0.42,391.44300000000004,0
8747972,0.53,0.55,242.476,0
8771391,0.36,0.37,227.896,0
8716714,0.32,0.33,357.211,0
8748150,0.491,0.52,287.139,0
8803071,0.39,0.41,126.601,0
8772010,0.33,0.35,328.458,0
8740221,0.27,0.27,210.142,0
8742742,0.35,0.37,414.19300000000004,0
8737443,0.244,0.24,313.616,0
8748552,0.539,0.55,522.376,0
8687186,0.35700000000000004,0.38,1760.19,0
8815598,0.29,0.28,169.83700000000002,0
8815854,0.11599999999999999,0.09,1805.9389999999999,0
8840759,0.5429999999999999,0.56,203.80700000000002,0
8872874,0.46299999999999997,0.48,365.733,0
8884427,0.47100000000000003,0.48,437.49,0
8934022,0.26,0.26,338.30300000000005,0
8908171,0.414,0.43,381.57800000000003,0
8908779,0.52,0.53,274.66900000000004,0
8806863,0.48200000000000004,0.49,476.79900000000004,0
8873575,0.56,0.59,571.851,0
8890947,0.5710000000000001,0.57,380.966,0
8909833,0.523,0.54,419.42900000000003,0
8909853,0.39,0.41,214.55900000000003,0
8909876,0.4,0.42,182.983,0
8934468,0.389,0.41,454.216,0
8807085,0.401,0.42,548.694,0
8825043,0.221,0.21,59.226000000000006,0
8869922,0.161,0.13,635.685,0
8873629,0.562,0.57,190.15900000000002,0
8895062,0.537,0.56,149.316,0
8912241,0.523,0.54,283.82099999999997,0
8912338,0.428,0.44,155.909,0
8822213,0.41600000000000004,0.44,270.35200000000003,0
8874022,0.426,0.45,558.364,0
8874090,0.45,0.48,262.218,2.0
8881126,0.5,0.51,253.542,0
8813259,0.53,0.54,520.261,0
8825565,0.563,0.57,242.898,0
8843975,0.523,0.54,120.66799999999999,0
8866833,0.604,0.61,68.208,0
8881243,0.41600000000000004,0.44,263.971,0
8881388,0.158,0.13,838.868,0
8935605,0.52,0.53,235.30599999999998,0
8807787,0.318,0.32,354.001,0
8832676,0.466,0.48,325.682,0
8845205,0.3,0.3,157.439,1.0
8845251,0.263,0.26,99.56200000000001,0
8914233,0.5539999999999999,0.55,218.079,0
8935655,0.569,0.57,393.61300000000006,0
8822710,0.41,0.43,230.3,0
8825951,0.46399999999999997,0.47,260.506,0
8891970,0.225,0.21,502.412,0
8892000,0.35,0.36,216.887,0
8914727,0.22899999999999998,0.21,282.879,0
8935942,0.155,0.13,737.409,0
8836388,0.33399999999999996,0.34,436.773,0
8867609,0.5539999999999999,0.58,259.672,0
8878433,0.565,0.57,130.97799999999998,0
8878564,0.21,0.19,937.801,0
8882315,0.537,0.56,150.026,0
8903221,0.45299999999999996,0.48,1009.633,0
8936312,0.47,0.48,376.52,0
8823360,0.293,0.28,216.114,0
8823426,0.473,0.48,188.21599999999998,0
8888573,0.563,0.57,80.98899999999999,0
8837541,0.52,0.53,909.846,0
8814775,0.29,0.28,604.5219999999999,0
8837812,0.18899999999999997,0.17,944.821,0
8872240,0.19699999999999998,0.17,254.735,0
8916493,0.589,0.6,205.269,0
8823902,0.37,0.39,162.08,0
8827428,0.444,0.47,279.164,0
8872565,0.17800000000000002,0.16,39.086,0
8889176,0.35,0.36,241.179,0
8936920,0.586,0.59,139.747,0
8811972,0.426,0.46,268.041,0
8818802,0.598,0.59,62.153999999999996,0
8824141,0.578,0.61,151.722,0
8824158,0.526,0.54,241.266,0
8838894,0.39,0.41,312.702,0
8906418,0.46,0.47,287.14099999999996,0
8933532,0.52,0.53,72.313,0
8933586,0.155,0.13,405.449,0
8937178,0.163,0.14,389.705,0
8839656,0.26,0.26,270.532,0
8839947,0.38,0.4,188.88099999999997,0
8839999,0.546,0.55,558.944,0
8890150,0.4,0.41,243.10299999999998,2.0
8949316,0.44,0.45,565.894,0
9003413,0.166,0.14,436.343,0
8962137,0.41,0.43,364.082,0
9012329,0.562,0.57,95.256,0
9019246,0.3,0.29,250.753,0
9024907,0.35,0.36,252.767,0
9025169,0.57,0.59,214.097,0
9041966,0.33799999999999997,0.34,304.809,0
8941398,0.5329999999999999,0.54,228.523,0
8973305,0.523,0.54,301.193,0
9007577,0.5539999999999999,0.55,235.39700000000002,0
9019435,0.39,0.41,505.60400000000004,0
8943203,0.5429999999999999,0.56,273.731,0
9015810,0.434,0.46,268.563,0
9004472,0.537,0.56,486.964,0
9004474,0.45899999999999996,0.47,247.97799999999998,0
9004502,0.54,0.57,182.604,0
9008142,0.428,0.45,106.633,0
9004724,0.155,0.13,368.591,0
9008321,0.49,0.5,221.19,0
8956025,0.622,0.62,772.352,0
9025929,0.11599999999999999,0.09,312.871,0
9028977,0.25,0.23,159.493,0
9020510,0.479,0.49,137.504,0
9026015,0.36,0.37,235.41,0
8946785,0.519,0.53,197.858,0
8946916,0.542,0.55,193.415,0
9005449,0.31,0.3,200.266,0
9008966,0.501,0.53,435.37699999999995,0
9026334,0.36,0.37,190.229,0
9033543,0.132,0.11,215.843,0
8956929,0.55,0.56,262.26,0
9005690,0.336,0.35,966.549,0
9009213,0.318,0.31,211.465,0
8939955,0.563,0.57,455.145,0
8939965,0.303,0.3,335.709,0
8947255,0.4,0.42,420.972,0
8957023,0.569,0.57,59.323,0
8957091,0.11599999999999999,0.09,1007.5880000000001,0
8964399,0.368,0.38,307.815,0
8964655,0.5670000000000001,0.57,127.49,0
9002074,0.36,0.37,358.014,0
8940022,0.313,0.33,71.641,0
8940165,0.48,0.51,463.765,0
8977910,0.244,0.22,338.16,0
9017693,0.27,0.25,440.311,0
9030712,0.401,0.42,194.61900000000003,0
8940432,0.42,0.43,494.342,0
8940442,0.523,0.54,97.116,0
8960906,0.41,0.43,176.44299999999998,0
9006264,0.11800000000000001,0.1,116.866,0
9022001,0.4,0.42,341.166,0
8940708,0.48,0.49,188.683,0
8952097,0.53,0.55,230.378,0
8957803,0.46399999999999997,0.47,138.27700000000002,0
8961162,0.306,0.3,213.842,0
9012034,0.479,0.49,218.43200000000002,0
9031452,0.436,0.45,276.971,0
8961672,0.375,0.4,270.717,0
9041163,0.523,0.54,295.02,0
9085112,0.52,0.55,176.18599999999998,0
9090909,0.563,0.57,850.546,0
9098529,0.53,0.53,88.228,0
9138373,0.47,0.5,683.867,0
9138406,0.14300000000000002,0.13,554.425,0
9138452,0.11599999999999999,0.09,241.59599999999998,0
9161260,0.537,0.56,171.44,0
9161330,0.537,0.56,139.83100000000002,0
9075708,0.527,0.55,118.007,0
9107656,0.434,0.46,329.116,0
9107723,0.298,0.29,297.033,0
9142641,0.255,0.25,671.0369999999999,0
9142714,0.36,0.38,373.215,0
9050287,0.457,0.47,345.31699999999995,0
9142931,0.49,0.51,218.562,0
9050725,0.608,0.61,142.335,0
9075931,0.532,0.55,114.631,0
9075982,0.506,0.53,77.592,0
9080444,0.5539999999999999,0.58,113.866,0
9117378,0.158,0.14,1697.9779999999998,0
9139169,0.55,0.58,261.559,0
9153593,0.184,0.16,234.19,0
9143370,0.43700000000000006,0.45,489.731,0
9153754,0.183,0.16,232.58,0
9076474,0.46,0.49,164.235,0
9080730,0.5329999999999999,0.55,54.016999999999996,0
9080851,0.59,0.59,238.05,0
9086543,0.5579999999999999,0.57,252.22799999999998,0
9091897,0.541,0.56,121.419,0
9099811,0.58,0.6,229.315,0
9118518,0.326,0.33,406.235,0
9159060,0.327,0.34,185.68099999999998,0
9052521,0.593,0.59,513.627,0
9083354,0.57,0.59,991.2289999999999,0
9118677,0.4,0.42,389.06300000000005,0
9143808,0.602,0.6,33.841,0
9119391,0.523,0.54,349.98800000000006,0
9150879,0.523,0.54,129.621,0
9163015,0.175,0.15,52.79600000000001,0
9076928,0.39,0.41,253.516,0
9092374,0.5379999999999999,0.56,151.874,0
9073724,0.537,0.56,229.916,0
9136993,0.47600000000000003,0.49,324.03,0
9141097,0.56,0.57,75.756,0
9141177,0.504,0.51,227.35,0
9151070,0.5539999999999999,0.58,730.811,0
9054537,0.4,0.42,342.936,0
9092592,0.39,0.4,330.093,0
9111293,0.19,0.17,265.711,0
9111372,0.273,0.28,290.618,0
9156957,0.519,0.53,228.567,0
9071037,0.37,0.39,504.14599999999996,0
9074629,0.53,0.55,133.666,0
9077376,0.5,0.51,103.807,0
9112164,0.375,0.39,233.25099999999998,0
9137385,0.527,0.55,110.509,0
9151921,0.48,0.49,126.37100000000001,0
9084486,0.45399999999999996,0.47,224.243,0
9141571,0.33399999999999996,0.33,135.976,0
9164055,0.325,0.32,192.293,0
9088379,0.493,0.51,297.171,0
9113974,0.195,0.17,424.745,0
9137795,0.51,0.54,203.47099999999998,0
9157390,0.56,0.57,51.653999999999996,0
9157515,0.519,0.53,139.716,0
9071421,0.552,0.57,247.19400000000002,0
9071446,0.51,0.54,107.06700000000001,0
9093501,0.41,0.43,98.42299999999999,0
9093763,0.275,0.26,380.199,0
9094000,0.38,0.41,324.288,0
9138149,0.547,0.56,152.47299999999998,0
9142334,0.473,0.48,65.533,0
9146935,0.452,0.47,227.446,0
9160884,0.44,0.45,225.63099999999997,0
9269155,0.523,0.54,129.81,0
9269157,0.34,0.36,202.864,0
9284184,0.586,0.59,540.847,0
9266397,0.28,0.27,239.729,0
9266689,0.498,0.51,151.668,0
9279516,0.52,0.53,156.369,0
9284403,0.321,0.32,235.571,0
9164952,0.48100000000000004,0.48,73.51100000000001,0
9173561,0.37,0.39,129.491,0
9227410,0.42,0.44,254.237,0
9267012,0.579,0.58,245.66400000000002,0
9207124,0.368,0.38,651.018,0
9214183,0.22699999999999998,0.21,272.765,0
9267275,0.537,0.56,327.247,0
9203794,0.218,0.2,113.86,0
9245465,0.10400000000000001,0.1,102.979,0
9279980,0.552,0.57,185.537,0
9182756,0.537,0.56,294.58299999999997,0
9270182,0.31,0.3,97.186,0
9270223,0.53,0.54,228.479,0
9282203,0.547,0.55,102.389,0
9175009,0.512,0.53,125.369,0
9204748,0.5489999999999999,0.55,65.37,0
9214942,0.54,0.56,215.822,1.0
9224514,0.44,0.45,172.982,0
9267818,0.375,0.4,318.395,0
9267857,0.57,0.58,148.29399999999998,0
9274466,0.488,0.5,210.905,0
9166044,0.28,0.27,329.411,0
9201463,0.17800000000000002,0.16,510.12199999999996,0
9204867,0.298,0.29,304.844,0
9220811,0.536,0.56,126.419,0
9176383,0.46,0.47,238.03799999999998,0
9221091,0.36,0.37,117.806,0
9264637,0.45,0.47,394.885,0
9201819,0.514,0.54,447.565,0
9201919,0.5,0.51,92.889,0
9229509,0.247,0.24,394.36800000000005,0
9202060,0.49,0.5,300.92,0
9202076,0.51,0.54,170.83900000000003,0
9216075,0.5539999999999999,0.58,151.089,0
9265122,0.37,0.38,183.02599999999998,0
9278258,0.541,0.56,110.714,0
9178867,0.368,0.38,80.454,0
9202151,0.563,0.57,221.239,1.0
9202152,0.184,0.16,353.425,0
9210374,0.23,0.21,159.109,0
9229798,0.341,0.34,145.847,0
9265282,0.14300000000000002,0.12,398.38599999999997,0
9268481,0.162,0.14,308.328,0
9283220,0.585,0.58,36.546,0
9230046,0.537,0.56,288.014,0
9265422,0.302,0.32,412.524,0
9202551,0.39,0.39,396.191,0
9205855,0.324,0.32,828.423,0
9216811,0.474,0.49,116.63799999999999,0
9230137,0.556,0.56,148.817,0
9230350,0.452,0.47,37.848,0
9283820,0.537,0.56,166.765,0
9179906,0.308,0.3,514.404,0
9206253,0.43799999999999994,0.47,321.284,0
9222296,0.2,0.18,161.955,0
9265808,0.52,0.55,247.38,0
9265875,0.5489999999999999,0.55,47.498000000000005,0
9328653,0.221,0.2,657.8689999999999,0
9339468,0.466,0.48,250.378,0
9395840,0.221,0.21,187.888,0
9401571,0.5720000000000001,0.57,107.829,0
9409380,0.491,0.52,712.296,0
9406887,0.5720000000000001,0.6,131.063,0
9301392,0.547,0.55,161.768,0
9365185,0.40700000000000003,0.42,133.732,0
9396164,0.446,0.46,134.471,0
9401964,0.21,0.19,261.797,0
9402036,0.565,0.57,136.855,0
9406987,0.479,0.49,238.658,0
9329032,0.28800000000000003,0.28,352.343,0
9340260,0.26,0.24,509.791,0
9349106,0.536,0.56,941.447,0
9388470,0.11599999999999999,0.09,309.595,0
9388479,0.44,0.46,152.797,2.0
9407162,0.29,0.28,199.97299999999998,0
9334410,0.389,0.41,245.19299999999998,0
9349388,0.175,0.15,401.39099999999996,0
9402390,0.5429999999999999,0.56,401.63599999999997,0
9291325,0.49,0.5,117.876,0
9340663,0.46,0.47,276.48400000000004,0
9346063,0.24,0.22,215.11700000000002,0
9388780,0.44,0.47,196.43900000000002,0
9329586,0.439,0.47,220.80900000000003,0
9392729,0.537,0.56,345.897,0
9396972,0.16,0.13,723.863,0
9407581,0.38,0.4,439.39099999999996,0
9326073,0.11599999999999999,0.1,366.059,0
9326184,0.52,0.55,176.795,0
9335072,0.446,0.46,151.563,0
9335114,0.55,0.58,423.56199999999995,0
9326466,0.451,0.48,160.946,0
9330256,0.11599999999999999,0.09,2125.03,0
9330426,0.27399999999999997,0.28,211.769,0
9330545,0.39,0.41,259.578,0
9335198,0.43799999999999994,0.46,277.892,0
9389594,0.36,0.37,189.533,0
9289250,0.327,0.32,304.753,0
9326586,0.54,0.57,121.069,0
9326593,0.55,0.57,228.515,0
9389847,0.5379999999999999,0.56,351.89599999999996,0
9397642,0.535,0.55,198.97400000000002,0
9397683,0.532,0.55,236.15400000000002,0
9405445,0.513,0.52,93.816,0
9292238,0.5760000000000001,0.58,42.479,0
9305907,0.5479999999999999,0.57,321.883,0
9356921,0.147,0.12,4366.13,0
9390653,0.37,0.39,109.75200000000001,1.0
9306035,0.518,0.52,101.053,0
9347204,0.38,0.4,186.34099999999998,0
9357375,0.544,0.56,166.58700000000002,0
9390655,0.569,0.57,163.27,0
9398220,0.297,0.29,319.306,0
9398233,0.38,0.4,327.685,0
9289916,0.43,0.45,150.497,0
9327921,0.5479999999999999,0.57,123.945,0
9347525,0.5539999999999999,0.58,104.865,0
9395205,0.52,0.53,266.84,0
9408942,0.11599999999999999,0.09,471.602,0
9290256,0.41,0.43,154.89,0
9328136,0.537,0.56,149.47799999999998,0
9347854,0.5710000000000001,0.57,112.88600000000001,0
9401110,0.45399999999999996,0.48,124.926,0
9333505,0.29,0.28,63.931000000000004,0
9391230,0.122,0.11,484.20599999999996,0
9508400,0.34,0.36,361.341,0
9414077,0.537,0.56,245.988,0
9414088,0.516,0.54,240.22299999999998,0
9470187,0.45899999999999996,0.48,1374.775,0
9488191,0.479,0.49,335.728,0
9508489,0.342,0.35,250.90900000000002,0
9425635,0.51,0.52,208.092,0
9451669,0.544,0.57,189.81,0
9455756,0.509,0.53,61.367,0
9508744,0.41,0.43,269.589,0
9409524,0.10800000000000001,0.1,725.87,0
9446564,0.39,0.41,255.581,0
9446620,0.23,0.21,645.038,0
9473985,0.45299999999999996,0.47,251.87,0
9479539,0.26,0.24,839.7389999999999,0
9508832,0.26,0.24,595.937,0
9508904,0.122,0.11,697.443,0
9426508,0.256,0.24,309.496,0
9446789,0.513,0.52,262.055,0
9468853,0.579,0.58,143.912,0
9470852,0.536,0.56,969.557,0
9508974,0.37,0.4,524.286,0
9410126,0.325,0.33,668.847,0
9446945,0.4,0.42,275.387,0
9452148,0.55,0.57,441.60900000000004,0
9452233,0.36,0.37,208.055,0
9468935,0.526,0.55,162.278,0
9470992,0.556,0.56,1427.6570000000002,0
9472204,0.42,0.44,920.4810000000001,0
9474208,0.461,0.47,434.63800000000003,0
9447298,0.55,0.56,420.333,0
9472255,0.565,0.58,390.55,0
9509546,0.539,0.56,130.037,0
9509579,0.53,0.55,296.31,0
9412445,0.555,0.56,93.515,0
9427402,0.542,0.55,242.426,1.0
9459441,0.39,0.41,476.67199999999997,0
9474589,0.272,0.26,90.527,0
9418013,0.456,0.46,53.395,0
9472353,0.22899999999999998,0.21,1882.705,0
9472436,0.38,0.4,708.046,0
9412725,0.5770000000000001,0.57,105.92299999999999,0
9418133,0.287,0.3,209.907,0
9453011,0.449,0.46,153.339,0
9471262,0.4,0.42,237.304,0
9471280,0.24,0.24,568.274,0
9512162,0.515,0.54,131.239,0
9512360,0.506,0.51,207.736,0
9428095,0.36,0.37,395.3,0
9471308,0.45,0.48,1494.806,0
9471335,0.42100000000000004,0.45,126.851,0
9475080,0.16,0.13,974.1010000000001,0
9410731,0.42,0.44,813.607,0
9410761,0.519,0.53,1888.62,0
9412931,0.55,0.55,210.12400000000002,0
9462919,0.27,0.27,185.47099999999998,0
9463060,0.424,0.45,197.608,0
9410787,0.5720000000000001,0.57,94.262,0
9410799,0.132,0.13,1663.856,0
9410888,0.55,0.56,248.0,0
9450368,0.48,0.49,221.55200000000002,0
9469856,0.537,0.56,518.812,0
9475513,0.475,0.48,162.04,0
9475515,0.303,0.31,627.9780000000001,0
9481758,0.466,0.48,125.044,0
9419020,0.4,0.42,199.954,0
9419288,0.445,0.46,277.205,0
9429343,0.58,0.59,288.91200000000003,0
9467899,0.36,0.38,223.458,0
9467900,0.537,0.56,199.074,0
9472906,0.451,0.47,156.19299999999998,0
9419545,0.5329999999999999,0.54,153.736,0
9455181,0.55,0.56,146.836,0
9457739,0.39,0.41,310.894,0
